cca3,country,continent,area_km2,reference_year,population_at_reference,density_at_reference_per_km2,population_growth_prior_decade_pct,prior_decade_start,prior_decade_mean_temp_c,prior_decade_warming_c_per_decade,prior_decade_detrended_volatility_c,prior_decade_mean_temp_uncertainty_c,future_warming_c_per_decade,outcome_population_year,outcome_population,future_density_per_km2,warming_percentile,density_percentile,future_exposure_index,target_exposure_class
ITA,Italy,Europe,301336,1970,53324036,176.9587304537128,,1960,12.900558333333331,-0.35745959595959587,0.3123372210691039,0.24677500000000002,-0.09305050505050401,1980,56329482,186.93246741179283,0.18552036199095023,0.7873303167420814,0.38218556405029275,Medium
ITA,Italy,Europe,301336,1980,56329482,186.93246741179283,5.636193779480614,1970,12.770333333333333,-0.09305050505050401,0.1966737571245564,0.21952499999999997,0.8491565656565656,1990,56756561,188.34975243581914,0.9351432880844646,0.7888386123680241,0.8588813269234699,High
ITA,Italy,Europe,301336,1990,56756561,188.34975243581914,0.7581802367719215,1980,13.033541666666668,0.8491565656565656,0.3219849701124287,0.21036666666666667,0.3092878787878793,2000,56966397,189.04610468048955,0.6018099547511312,0.7903469079939668,0.6896655979078162,High
JAM,Jamaica,North America,10991,1970,1859091,169.1466654535529,,1960,26.296208333333333,-0.0558232323232303,0.16113071238013163,0.4742416666666666,0.24973737373737429,1980,2135546,194.2995177872805,0.5279034690799397,0.7933634992458521,0.6471625325165893,High
JAM,Jamaica,North America,10991,1980,2135546,194.2995177872805,14.870439370638655,1970,26.305416666666666,0.24973737373737429,0.15476987049590266,0.34356666666666663,-0.012505050505052868,1990,2392030,217.63533800382132,0.24132730015082957,0.8099547511312217,0.4421133263483864,Medium
JAM,Jamaica,North America,10991,1990,2392030,217.63533800382132,12.010230638909203,1980,26.55005,-0.012505050505052868,0.22959246452394882,0.3564833333333334,0.2560707070707066,2000,2612205,237.66763715767445,0.5354449472096531,0.832579185520362,0.6676827974710793,High
JEY,Jersey,Europe,116,1970,68347,589.198275862069,,1960,10.945849999999998,0.1431111111111112,0.5641883726699501,0.3057166666666667,-0.16627272727272688,1980,75124,647.6206896551724,0.12669683257918551,0.9607843137254902,0.34889587177378023,Medium
JEY,Jersey,Europe,116,1980,75124,647.6206896551724,9.91557786003774,1970,11.08095,-0.16627272727272688,0.28708581271255895,0.2623666666666667,0.4667979797979796,1990,82874,714.4310344827586,0.755656108597285,0.9653092006033183,0.8540736467782268,High
JEY,Jersey,Europe,116,1990,82874,714.4310344827586,10.316277088546943,1980,11.235033333333332,0.4667979797979796,0.5764857471171819,0.23740833333333336,0.5824696969696973,2000,86192,743.0344827586207,0.8446455505279035,0.9698340874811463,0.9050779230216809,High
JOR,Jordan,Asia,89342,1970,1557374,17.431599919410804,,1960,19.842000000000002,-0.614969696969697,0.6485714036685291,0.3403333333333333,0.7695151515151502,1980,2216903,24.813671061762665,0.9170437405731523,0.2850678733031674,0.5112921951792049,Medium
JOR,Jordan,Asia,89342,1980,2216903,24.813671061762665,42.34878712499375,1970,19.588600000000003,0.7695151515151502,0.3613709638486567,0.30956666666666666,0.4681060606060603,1990,3480587,38.958015267175576,0.7571644042232277,0.38009049773755654,0.5364615505983323,Medium
JOR,Jordan,Asia,89342,1990,3480587,38.958015267175576,57.00222337197434,1980,19.586025000000003,0.4681060606060603,0.3752493471051033,0.27221666666666666,1.174303030303031,2000,5056174,56.593472275077794,0.975867269984917,0.473604826546003,0.6798348690182993,High
JPN,Japan,Asia,377930,1970,105416839,278.932180562538,,1960,12.288258333333333,-0.9018535353535366,0.262895217989223,0.20929999999999999,0.512171717171717,1980,117624196,311.23275738893443,0.7933634992458521,0.8853695324283559,0.8381049280209635,High
JPN,Japan,Asia,377930,1980,117624196,311.23275738893443,11.580082571058693,1970,12.23405,0.512171717171717,0.3315978200657431,0.19746666666666668,0.774858585858586,1990,123686321,327.27309554679437,0.918552036199095,0.8974358974358975,0.9079325806181348,High
JPN,Japan,Asia,377930,1990,123686321,327.27309554679437,5.153807810086963,1980,12.093866666666667,0.774858585858586,0.35621143935151534,0.17636666666666664,-0.04205555555555436,2000,126803861,335.522083454608,0.22171945701357465,0.9004524886877828,0.4468196916636253,Medium
KAZ,Kazakhstan,Asia,2724900,1970,12265305,4.501194539249147,,1960,5.591375,-1.0045303030303039,0.9371152470937487,0.30696666666666667,0.49198989898989887,1980,14172710,5.201185364600536,0.77526395173454,0.07993966817496229,0.24894646623253985,Low
KAZ,Kazakhstan,Asia,2724900,1980,14172710,5.201185364600536,15.551223552940584,1970,5.678333333333333,0.49198989898989887,0.7490181235279714,0.2516583333333333,-0.24251010101010062,1990,16866563,6.189791551983559,0.08295625942684766,0.09200603318250378,0.08736404499290848,Low
KAZ,Kazakhstan,Asia,2724900,1990,16866563,6.189791551983559,19.0073246401006,1980,6.079775000000001,-0.24251010101010062,0.7894702013097641,0.23445,0.696732323232324,2000,15236253,5.591490696906308,0.8883861236802413,0.08446455505279035,0.2739290759516499,Low
KEN,Kenya,Africa,580367,1970,11473087,19.768675682800712,,1960,24.021583333333332,-0.06877777777777731,0.21794036329861546,0.3105583333333334,0.05517171717172,1980,16187124,27.891186094316183,0.30165912518853694,0.3137254901960784,0.3076331531579357,Low
KEN,Kenya,Africa,580367,1980,16187124,27.891186094316183,41.0877822158936,1970,24.210616666666667,0.05517171717172,0.1865914839025236,0.3065583333333333,-0.11160606060605781,1990,23162269,39.90969334920835,0.17043740573152338,0.39064856711915535,0.258033192307745,Low
KEN,Kenya,Africa,580367,1990,23162269,39.90969334920835,43.09069974382107,1980,24.475766666666665,-0.11160606060605781,0.30562927287986946,0.27318333333333333,0.40746969696969504,2000,30851606,53.15878745690227,0.6968325791855203,0.45852187028657615,0.5652547898821941,High
KGZ,Kyrgyzstan,Asia,199951,1970,3016384,15.085615975914099,,1960,3.4579999999999997,-0.6964646464646467,0.6068072837336568,0.5409583333333334,0.20327777777777847,1980,3691209,18.460567839120586,0.4781297134238311,0.2398190045248869,0.3386216057889287,Medium
KGZ,Kyrgyzstan,Asia,199951,1980,3691209,18.460567839120586,22.371985794912064,1970,3.539725,0.20327777777777847,0.5901700056735414,0.4503583333333333,-0.5358737373737377,1990,4394734,21.97905486844277,0.03167420814479638,0.26395173453996984,0.09143556299383214,Low
KGZ,Kyrgyzstan,Asia,199951,1990,4394734,21.97905486844277,19.05947346790713,1980,3.910125,-0.5358737373737377,0.4647458167999701,0.4025083333333333,0.7393080808080807,2000,4935182,24.681957079484473,0.9034690799396682,0.28355957767722473,0.5061494944698879,Medium
KHM,Cambodia,Asia,181035,1970,6708525,37.05650840997597,,1960,26.977533333333334,0.17217171717171798,0.243258448803589,0.265675,0.2879545454545443,1980,6198959,34.24177092827354,0.5746606334841629,0.35444947209653094,0.4513182448928024,Medium
KHM,Cambodia,Asia,181035,1980,6198959,34.24177092827354,-7.5957978840356155,1970,26.89700833333334,0.2879545454545443,0.25523058724522907,0.2753333333333333,-0.0449343434343464,1990,8910808,49.22146546247963,0.21568627450980393,0.4343891402714932,0.3060911226296428,Low
KHM,Cambodia,Asia,181035,1990,8910808,49.22146546247963,43.74684523643406,1980,27.043808333333335,-0.0449343434343464,0.1807191301522693,0.29179999999999995,0.11878282828282774,2000,12118841,66.94197807053885,0.3650075414781297,0.5098039215686274,0.4313725490196078,Medium
KIR,Kiribati,Oceania,811,1970,57437,70.82244143033292,,1960,26.839358333333337,0.3865909090909089,0.20069182700750296,0.6217583333333334,0.6266818181818192,1980,60813,74.98520345252774,0.8627450980392157,0.5369532428355958,0.6806274885226653,High
KIR,Kiribati,Oceania,811,1980,60813,74.98520345252774,5.877744311158306,1970,26.733658333333334,0.6266818181818192,0.27983080601389926,0.5584166666666667,-0.22859090909091107,1990,75124,92.63131935881627,0.0889894419306184,0.6063348416289592,0.23228732031613558,Low
KIR,Kiribati,Oceania,811,1990,75124,92.63131935881627,23.532797263742957,1980,27.070525000000004,-0.22859090909091107,0.27073001479165754,0.6184583333333334,0.08283333333333331,2000,88826,109.5265104808878,0.3257918552036199,0.665158371040724,0.4655138877687488,Medium
KNA,Saint Kitts and Nevis,North America,261,1970,44968,172.2911877394636,,1960,26.096425,-0.3764393939393924,0.19345829846131324,0.32071666666666665,0.1322070707070742,1980,43097,165.12260536398466,0.39668174962292607,0.7631975867269984,0.5502240943568907,Medium
KNA,Saint Kitts and Nevis,North America,261,1980,43097,165.12260536398466,-4.160736523750219,1970,25.99605833333333,0.1322070707070742,0.23827810387995635,0.26375,-0.19541414141414318,1990,40636,155.6934865900383,0.10407239819004525,0.7541478129713424,0.28015347844655675,Low
KNA,Saint Kitts and Nevis,North America,261,1990,40636,155.6934865900383,-5.710374271991093,1980,26.29153333333333,-0.19541414141414318,0.23609134561752976,0.2404416666666666,0.511429292929295,2000,45461,174.18007662835248,0.7918552036199095,0.77526395173454,0.7835156631235459,High
KOR,South Korea,Asia,100210,1970,32601143,325.3282406945415,,1960,12.100733333333334,-1.0605050505050484,0.37632650087391906,0.25495833333333334,0.9163535353535361,1980,38170501,380.9051092705319,0.947209653092006,0.9245852187028658,0.9358290678652474,High
KOR,South Korea,Asia,100210,1980,38170501,380.9051092705319,17.08332128109742,1970,12.176633333333333,0.9163535353535361,0.38877570848215176,0.23728333333333335,1.0905252525252525,1990,44120039,440.2758107973256,0.9668174962292609,0.9351432880844646,0.9508485118048092,High
KOR,South Korea,Asia,100210,1990,44120039,440.2758107973256,15.58674328115317,1980,12.069066666666666,1.0905252525252525,0.40251991249747726,0.20016666666666666,0.4500656565656568,2000,46788591,466.9054086418521,0.7375565610859729,0.9366515837104072,0.8311639555570117,High
KWT,Kuwait,Asia,17818,1970,802786,45.054776069143564,,1960,25.398925000000002,-0.19134848484848038,0.5877777074621414,0.4418666666666667,0.7382929292929297,1980,1493870,83.84049837243238,0.9004524886877828,0.5746606334841629,0.7193431709356198,High
KWT,Kuwait,Asia,17818,1980,1493870,83.84049837243238,86.08570652701965,1970,25.268466666666665,0.7382929292929297,0.44143695127290933,0.46443333333333336,0.2817727272727261,1990,1674938,94.00258165899652,0.5656108597285068,0.6108597285067874,0.5878000478174923,High
KWT,Kuwait,Asia,17818,1990,1674938,94.00258165899652,12.120733397149674,1980,25.372291666666666,0.2817727272727261,0.39754035741596233,0.6035833333333334,1.6111868686868671,2000,1934901,108.59249073970143,0.9894419306184012,0.6606334841628959,0.8084914780016527,High
LAO,Laos,Asia,236800,1970,2675283,11.297647804054055,,1960,23.93081666666667,0.07643434343434545,0.29913088250327885,0.3005666666666667,0.3078080808080825,1980,3297519,13.925333614864865,0.5972850678733032,0.1870286576168929,0.33422959841845046,Medium
LAO,Laos,Asia,236800,1980,3297519,13.925333614864865,23.25869823865363,1970,23.799483333333335,0.3078080808080825,0.2882311995628207,0.2579333333333333,-0.13598989898989863,1990,4314443,18.219776182432433,0.1568627450980392,0.23529411764705882,0.19211684257122966,Low
LAO,Laos,Asia,236800,1990,4314443,18.219776182432433,30.83906415702229,1980,23.949800000000003,-0.13598989898989863,0.2110501702756092,0.2609416666666667,0.29644444444444434,2000,5430853,22.93434543918919,0.5822021116138764,0.26998491704374056,0.3964666301301573,Medium
LBN,Lebanon,Asia,10452,1970,2381791,227.87897053195562,,1960,18.12271666666667,-0.6737878787878806,0.5914511865408725,0.34052499999999997,0.5348888888888913,1980,2963702,283.5535782625335,0.8129713423831071,0.8657616892911011,0.8389513947344345,High
LBN,Lebanon,Asia,10452,1980,2963702,283.5535782625335,24.431656681883517,1970,17.886400000000002,0.5348888888888913,0.3517257280285335,0.2877416666666667,0.3976515151515143,1990,3593700,343.8289322617681,0.6862745098039216,0.9079939668174962,0.7893878099404598,High
LBN,Lebanon,Asia,10452,1990,3593700,343.8289322617681,21.257130440239933,1980,17.880258333333334,0.3976515151515143,0.3044316599007799,0.27137500000000003,1.1269141414141435,2000,4320642,413.37944890929964,0.971342383107089,0.9291101055806938,0.9499915916068048,High
LBR,Liberia,Africa,111369,1970,1463563,13.141565426644757,,1960,25.51575,-0.01867676767677317,0.15490030641970523,0.30334999999999995,0.10160606060606,1980,1932169,17.349253382898294,0.3514328808446455,0.22473604826546004,0.28103315973666154,Low
LBR,Liberia,Africa,111369,1980,1932169,17.349253382898294,32.018163891817444,1970,25.582666666666665,0.10160606060606,0.2659969941519404,0.29825833333333335,0.25163131313131454,1990,2209731,19.84152681625946,0.5294117647058824,0.248868778280543,0.3629794196503422,Medium
LBR,Liberia,Africa,111369,1990,2209731,19.84152681625946,14.365306554447365,1980,25.801775000000003,0.25163131313131454,0.22799718760366622,0.3024833333333333,0.4103585858585851,2000,2895224,25.996677711032692,0.6998491704374057,0.30165912518853694,0.4594734905498587,Medium
LBY,Libya,Africa,1759540,1970,1909177,1.0850432499403253,,1960,22.513916666666667,-0.0021313131313123986,0.4686287854398573,0.4880416666666667,0.3669242424242398,1980,2962720,1.6838037214271913,0.6621417797888386,0.02865761689291101,0.1377512448364035,Low
LBY,Libya,Africa,1759540,1980,2962720,1.6838037214271913,55.18309721937777,1970,22.357575,0.3669242424242398,0.19902045426973775,0.40389166666666665,0.5628181818181799,1990,4236983,2.408006069768235,0.8340874811463047,0.042232277526395176,0.1876843466703141,Low
LBY,Libya,Africa,1759540,1990,4236983,2.408006069768235,43.00990306205108,1980,22.589500000000005,0.5628181818181799,0.1870886732569746,0.4726166666666666,0.8290101010100979,2000,5154790,2.929623651636223,0.9336349924585219,0.05731523378582202,0.23132554520282528,Low
LCA,Saint Lucia,North America,616,1970,103090,167.3538961038961,,1960,26.95445833333333,-0.2070353535353561,0.1938121591877262,0.3235,0.16521717171717293,1980,121633,197.45616883116884,0.4494720965309201,0.7963800904977375,0.5982897533064576,High
LCA,Saint Lucia,North America,616,1980,121633,197.45616883116884,17.98719565428266,1970,26.827825,0.16521717171717293,0.21535911957347986,0.2835,-0.16713131313131305,1990,142301,231.00811688311688,0.12368024132730016,0.8235294117647058,0.31914623041356505,Medium
LCA,Saint Lucia,North America,616,1990,142301,231.00811688311688,16.99209918360971,1980,27.082583333333332,-0.16713131313131305,0.25982027910023564,0.25198333333333334,0.5198333333333316,2000,159500,258.92857142857144,0.8054298642533937,0.8491704374057315,0.8270110217691741,High
LIE,Liechtenstein,Europe,160,1970,21089,131.80625,,1960,4.713416666666666,-0.2714545454545457,0.6071009019386151,0.44784999999999997,0.2775757575757575,1980,25003,156.26875,0.5580693815987934,0.755656108597285,0.6493908970922194,High
LIE,Liechtenstein,Europe,160,1980,25003,156.26875,18.559438569870544,1970,4.840616666666667,0.2775757575757575,0.33435049000764183,0.3940666666666667,0.8933080808080813,1990,28765,179.78125,0.942684766214178,0.7828054298642534,0.8590336161308083,High
LIE,Liechtenstein,Europe,160,1990,28765,179.78125,15.046194456665196,1980,5.0146250000000006,0.8933080808080813,0.529010754535073,0.3393333333333334,-0.16096969696969737,2000,33026,206.4125,0.13273001508295626,0.8054298642533937,0.32696286949838255,Medium
LKA,Sri Lanka,Asia,65610,1970,12388769,188.82440176802317,,1960,27.16120833333333,0.29644949494949635,0.11810365979739236,0.2579916666666667,0.3671464646464634,1980,14943645,227.7647462277092,0.6636500754147813,0.8205128205128205,0.7379250607020527,High
LKA,Sri Lanka,Asia,65610,1980,14943645,227.7647462277092,20.622517055568636,1970,27.181558333333335,0.3671464646464634,0.20444120761235032,0.25115,-0.007626262626260427,1990,17204094,262.2175582990398,0.248868778280543,0.8536953242835595,0.46093178712067734,Medium
LKA,Sri Lanka,Asia,65610,1990,17204094,262.2175582990398,15.126490223770706,1980,27.481583333333333,-0.007626262626260427,0.24480015250234355,0.33045833333333335,0.2971616161616134,2000,18776371,286.1815424477976,0.5852187028657617,0.8672699849170438,0.7124202521037433,High
LSO,Lesotho,Africa,30355,1970,1023481,33.71704826223028,,1960,13.973400000000002,-0.057393939393939886,0.26620374861074214,0.3017333333333333,0.03924747474747282,1980,1407672,46.373645198484596,0.28808446455505277,0.4238310708898944,0.3494268837956087,Medium
LSO,Lesotho,Africa,30355,1980,1407672,46.373645198484596,37.53767778786319,1970,13.890025,0.03924747474747282,0.3015642715827733,0.31329166666666663,0.061727272727272915,1990,1798997,59.26526107725251,0.31070889894419307,0.4841628959276018,0.38785786095333574,Medium
LSO,Lesotho,Africa,30355,1990,1798997,59.26526107725251,27.799444757017255,1980,14.252799999999999,0.061727272727272915,0.4015614776622777,0.30522499999999997,0.09499494949495002,2000,1998630,65.8418711909076,0.34238310708898945,0.5082956259426847,0.41717123070748674,Medium
